yr,mag,inj,fat
1978,1,0,0
1978,2,8,0
1978,0,0,0
1978,1,0,0
1978,1,1,0
1978,0,0,0
1978,0,0,0
1978,0,0,0
1978,0,0,0
1978,0,0,0
1978,0,0,0
1978,1,0,0
1978,1,0,0
1978,1,0,0
1978,0,0,0
1978,2,0,0
1978,2,0,0
1978,2,0,0
1978,1,0,0
1978,2,1,0
1978,1,0,0
1978,1,1,0
1978,0,0,0
1978,1,2,1
1978,1,0,0
1978,2,26,0
1978,2,0,0
1978,2,0,0
1978,1,0,0
1978,2,0,0
1978,0,0,0
1978,0,0,0
1978,0,0,0
1978,1,0,0
1978,3,0,0
1978,0,0,0
1978,1,0,0
1978,0,0,0
1978,0,0,0
1978,1,0,0
1978,0,0,0
1978,1,2,0
1978,1,2,0
1978,1,0,0
1978,1,2,0
1978,1,0,0
1978,3,45,6
1978,1,1,0
1978,1,0,0
1978,0,0,0
1978,0,0,0
1978,0,0,0
1978,0,0,0
1978,1,0,0
1978,1,0,0
1978,1,0,0
1978,1,0,0
1978,3,4,0
1978,0,0,0
1978,1,0,0
1978,1,0,0
1978,0,0,0
1978,0,0,0
1978,0,0,0
1978,1,0,0
1978,1,0,0
1978,1,0,0
1978,0,0,0
1978,2,0,0
1978,2,0,0
1978,4,266,2
1978,2,0,0
1978,3,0,0
1978,2,7,1
1978,1,0,0
1978,3,4,2
1978,3,4,2
1978,1,0,0
1978,1,0,0
1978,3,0,0
1978,0,0,0
1978,2,0,0
1978,2,0,0
1978,2,0,0
1978,1,0,0
1978,1,2,0
1978,0,0,0
1978,1,0,0
1978,0,1,0
1978,1,0,0
1978,1,0,0
1978,0,0,0
1978,1,1,0
1978,1,0,0
1978,1,0,0
1978,1,0,0
1978,1,1,0
1978,1,0,0
1978,1,0,0
1978,1,1,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,2,0,0
1979,0,0,0
1979,1,0,0
1979,1,0,0
1979,3,0,0
1979,1,0,0
1979,1,1,0
1979,1,0,0
1979,1,0,0
1979,3,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,3,1,0
1979,1,0,0
1979,1,3,0
1979,0,0,0
1979,0,0,0
1979,3,1,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,2,2,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,1,3,0
1979,0,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,1,2,0
1979,0,0,0
1979,0,0,0
1979,1,0,0
1979,2,0,0
1979,3,0,0
1979,2,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,2,0,0
1979,0,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,2,3,0
1979,1,2,0
1979,1,6,0
1979,2,2,0
1979,1,0,0
1979,1,1,0
1979,2,9,0
1979,1,0,0
1979,2,0,0
1979,0,0,0
1979,1,0,0
1979,0,0,0
1979,4,20,0
1979,4,4,0
1979,4,16,0
1979,3,1,0
1979,0,0,0
1979,3,4,0
1979,2,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,3,19,1
1979,1,0,0
1979,3,0,0
1979,2,1,0
1979,1,0,0
1979,2,1,0
1979,2,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,2,2,0
1979,0,0,0
1979,1,1,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,0,0,0
1979,2,2,0
1979,1,1,0
1979,1,0,0
1979,3,18,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,3,13,0
1979,0,0,0
1979,1,0,0
1979,0,2,0
1979,0,0,0
1979,1,10,0
1979,0,0,0
1979,0,0,0
1979,2,1,0
1979,4,68,11
1979,4,67,11
1979,0,0,0
1979,4,1,0
1979,2,3,1
1979,2,0,1
1979,2,1,0
1979,2,3,0
1979,1,0,0
1979,2,0,0
1979,3,100,3
1979,1,0,0
1979,4,1740,42
1979,4,1740,42
1979,1,0,0
1979,4,0,0
1979,2,0,0
1979,2,0,0
1979,2,0,0
1979,1,2,0
1979,3,0,0
1979,0,0,0
1979,0,0,0
1979,2,0,0
1979,3,1,0
1979,1,0,0
1979,2,3,0
1979,1,0,0
1979,1,0,0
1979,2,0,0
1979,1,0,0
1979,0,0,0
1979,2,0,0
1979,1,0,0
1979,2,4,0
1979,2,0,0
1979,2,0,0
1979,1,0,0
1979,2,20,0
1979,2,3,0
1979,0,0,0
1979,2,17,0
1979,0,0,0
1979,2,0,0
1979,2,0,0
1979,3,9,0
1979,1,0,0
1979,2,0,0
1979,1,0,0
1979,1,2,0
1979,1,0,0
1979,1,0,0
1979,2,0,0
1979,2,0,0
1979,1,1,0
1979,2,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,2,9,0
1979,2,5,0
1979,2,2,1
1979,0,0,0
1979,1,1,0
1979,2,0,0
1979,1,0,0
1979,2,6,0
1979,1,0,0
1979,1,0,0
1979,1,1,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,2,0,0
1979,1,0,0
1979,0,0,0
1979,1,0,0
1979,1,0,0
1979,0,0,0
1979,2,0,0
1979,3,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,1,2,0
1979,0,0,0
1979,0,0,0
1979,1,0,0
1979,0,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,4,25,1
1979,2,0,0
1979,0,0,0
1979,3,0,0
1979,2,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,0,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,2,5,0
1979,1,0,0
1979,0,0,0
1979,1,0,0
1979,2,2,0
1979,1,0,0
1979,0,0,0
1979,2,5,0
1979,3,0,0
1979,2,0,0
1979,0,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,0,0,0
1979,1,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,1,0,0
1979,1,0,0
1979,3,4,0
1979,1,3,0
1979,0,1,0
1979,1,1,0
1979,0,0,0
1979,0,0,0
1979,1,6,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,1,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,2,40,1
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,1,1,0
1979,2,0,0
1979,2,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,1,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,0,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,3,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,2,0,0
1979,2,0,0
1979,1,0,0
1979,1,0,0
1979,2,2,0
1979,1,0,0
1979,2,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,2,0,0
1979,1,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,1,0,0
1979,1,0,0
1979,1,1,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,2,0,0
1979,1,0,0
1979,3,2,0
1979,0,0,0
1979,1,0,0
1979,2,1,0
1979,0,0,0
1979,1,4,0
1979,0,0,0
1979,1,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,2,5,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,0,0,0
1979,2,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,0,0,0
1979,2,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,2,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,1
1979,1,0,0
1979,1,0,0
1979,0,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,1,2,0
1979,1,1,0
1979,1,1,0
1979,0,0,0
1979,0,0,0
1979,2,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,1,0,0
1979,0,0,0
1979,1,0,0
1979,0,0,0
1979,3,1,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,0,0,0
1979,1,1,0
1979,1,0,0
1979,0,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,0,0,0
1979,1,0,0
1979,3,34,2
1979,1,0,0
1979,0,0,0
1979,4,26,3
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,2,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,1,0,0
1979,1,0,0
1979,0,0,0
1979,2,10,0
1979,2,0,0
1979,1,0,0
1979,1,0,0
1979,2,0,0
1979,1,0,0
1979,4,1,0
1979,0,0,0
1979,1,0,0
1979,2,7,0
1979,1,0,0
1979,1,1,2
1979,1,1,0
1979,0,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,1,0,0
1979,2,0,0
1979,0,0,0
1979,0,3,0
1979,0,0,0
1979,1,0,0
1979,0,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,2,1,0
1979,1,0,0
1979,1,0,0
1979,0,0,0
1979,1,0,0
1979,0,0,0
1979,2,6,0
1979,0,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,2,4,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,0,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,3,40,1
1979,0,0,0
1979,2,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,1,0
1979,0,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,1,0,0
1979,0,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,2,0,0
1979,1,0,0
1979,1,1,0
1979,1,0,0
1979,1,0,0
1979,0,0,0
1979,1,0,0
1979,3,0,0
1979,1,1,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,1,1,0
1979,2,0,0
1979,2,0,0
1979,0,0,0
1979,0,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,2,0,0
1979,2,0,1
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,0,0,0
1979,2,2,2
1979,1,1,0
1979,1,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,2,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,1,0,0
1979,1,0,0
1979,0,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,1,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,0,1,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,2,0,0
1979,3,14,2
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,1,0,0
1979,0,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,1,1,0
1979,2,0,0
1979,1,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,2,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,2,0,0
1979,2,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,2,0,0
1979,1,0,0
1979,1,0,0
1979,2,0,0
1979,1,0,0
1979,1,1,0
1979,2,0,0
1979,3,2,0
1979,2,9,0
1979,1,0,0
1979,0,0,0
1979,2,0,0
1979,1,0,0
1979,1,0,0
1979,3,6,1
1979,1,1,0
1979,2,2,0
1979,2,0,0
1979,0,0,0
1979,2,5,0
1979,2,4,1
1979,2,0,0
1979,1,0,0
1979,1,1,0
1979,0,0,0
1979,0,0,0
1979,2,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,1,4,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,1,0,0
1979,2,1,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,2,2,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,1,0,0
1979,1,0,0
1979,1,1,0
1979,1,0,0
1979,1,0,0
1979,2,0,0
1979,4,500,3
1979,0,0,0
1979,2,1,0
1979,0,0,0
1979,2,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,0,0,0
1979,1,0,0
1979,2,11,0
1979,2,5,0
1979,1,0,0
1979,1,1,0
1979,2,0,0
1979,1,0,0
1979,1,0,0
1979,2,0,0
1979,1,0,0
1979,1,0,0
1979,1,2,1
1979,2,11,0
1979,2,6,0
1979,2,0,0
1979,1,0,0
1979,3,0,0
1979,2,5,0
1979,1,2,0
1979,2,0,0
1979,0,0,0
1979,0,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,3,2,3
1979,1,0,0
1979,2,9,0
1979,0,0,0
1979,1,0,0
1979,1,0,0
1979,2,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1979,2,2,0
1979,1,0,0
1979,0,0,0
1979,1,0,0
1979,0,0,0
1979,2,12,0
1979,3,20,0
1979,2,2,0
1979,1,0,0
1979,1,0,0
1979,0,0,0
1979,0,0,0
1979,1,0,0
1979,1,0,0
1979,1,0,0
1980,0,0,0
1980,1,1,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,1,0,0
1980,0,0,0
1980,0,0,0
1980,1,2,0
1980,1,0,0
1980,0,0,0
1980,0,0,0
1980,1,0,0
1980,0,0,0
1980,0,0,0
1980,1,0,0
1980,3,33,1
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,2,5,0
1980,1,6,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,0,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,1,1,0
1980,1,0,1
1980,1,0,0
1980,2,6,0
1980,1,0,0
1980,1,2,0
1980,1,0,0
1980,1,1,0
1980,0,0,0
1980,0,0,0
1980,2,2,0
1980,1,0,0
1980,1,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,1,0,0
1980,1,0,0
1980,1,1,0
1980,1,0,0
1980,0,0,0
1980,2,0,0
1980,4,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,1,0,0
1980,2,1,0
1980,1,0,0
1980,1,2,0
1980,0,0,0
1980,2,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,1,1,0
1980,1,0,0
1980,2,1,0
1980,1,0,0
1980,0,0,0
1980,3,4,0
1980,2,16,0
1980,2,0,0
1980,2,2,0
1980,3,9,0
1980,2,1,0
1980,3,5,1
1980,3,4,0
1980,2,0,0
1980,2,8,0
1980,0,0,0
1980,1,0,0
1980,2,1,0
1980,2,15,0
1980,1,0,0
1980,3,76,0
1980,2,0,0
1980,2,3,0
1980,2,5,0
1980,0,0,0
1980,1,0,0
1980,1,0,0
1980,2,0,0
1980,2,0,0
1980,2,1,0
1980,3,15,0
1980,2,0,0
1980,2,0,0
1980,0,0,0
1980,2,0,0
1980,1,0,0
1980,0,0,0
1980,1,0,0
1980,0,0,0
1980,1,0,0
1980,2,4,0
1980,1,0,0
1980,1,0,0
1980,2,0,0
1980,0,0,0
1980,2,9,2
1980,1,0,0
1980,1,0,0
1980,0,0,0
1980,2,10,0
1980,2,0,0
1980,1,2,0
1980,1,0,0
1980,1,2,0
1980,1,1,0
1980,1,0,0
1980,1,0,0
1980,2,7,0
1980,2,2,0
1980,1,1,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,1,1,0
1980,1,0,0
1980,2,0,0
1980,1,0,0
1980,2,0,0
1980,0,0,0
1980,1,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,1,0,0
1980,1,0,0
1980,2,1,0
1980,0,0,0
1980,2,2,0
1980,2,0,0
1980,3,25,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,2,0,0
1980,1,0,0
1980,2,13,0
1980,0,0,0
1980,1,0,0
1980,1,4,0
1980,1,1,0
1980,2,5,0
1980,1,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,1,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,1,0,0
1980,0,0,0
1980,1,1,0
1980,0,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,1,0,0
1980,2,0,0
1980,2,0,0
1980,2,8,1
1980,2,0,0
1980,0,0,0
1980,1,0,0
1980,2,0,0
1980,1,1,0
1980,1,0,0
1980,2,10,0
1980,0,0,0
1980,0,0,0
1980,2,1,0
1980,1,0,0
1980,1,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,1,0,0
1980,0,0,0
1980,1,1,0
1980,0,0,0
1980,1,0,0
1980,0,0,0
1980,1,0,0
1980,2,0,0
1980,0,0,0
1980,2,1,0
1980,1,0,0
1980,2,0,0
1980,2,0,0
1980,3,23,0
1980,1,0,0
1980,2,0,0
1980,0,0,0
1980,1,0,0
1980,2,7,0
1980,2,0,0
1980,1,0,0
1980,3,15,0
1980,1,0,0
1980,3,79,5
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,1,2,1
1980,1,0,0
1980,1,0,0
1980,0,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,1,1,1
1980,3,0,0
1980,0,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,1,6,0
1980,1,0,0
1980,1,0,0
1980,1,1,0
1980,1,3,0
1980,1,0,0
1980,1,0,0
1980,2,0,0
1980,1,2,0
1980,2,0,0
1980,3,8,0
1980,3,4,0
1980,2,0,0
1980,3,0,0
1980,2,0,0
1980,1,0,0
1980,1,0,0
1980,2,1,0
1980,1,0,0
1980,1,0,0
1980,0,0,0
1980,2,6,0
1980,3,26,0
1980,1,0,0
1980,0,0,0
1980,1,0,0
1980,1,0,0
1980,0,0,0
1980,0,0,0
1980,1,0,0
1980,2,2,0
1980,2,0,0
1980,0,0,0
1980,0,0,0
1980,1,0,0
1980,0,0,0
1980,0,0,0
1980,1,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,0,0,0
1980,0,0,0
1980,1,0,0
1980,0,0,0
1980,0,0,0
1980,1,0,0
1980,0,0,0
1980,0,0,0
1980,1,0,0
1980,0,0,0
1980,1,0,0
1980,1,0,0
1980,0,0,0
1980,0,0,0
1980,1,0,0
1980,0,0,0
1980,1,1,0
1980,3,0,0
1980,2,0,0
1980,1,0,0
1980,3,0,0
1980,1,0,0
1980,2,6,0
1980,2,1,0
1980,1,0,0
1980,0,0,0
1980,2,0,0
1980,1,0,0
1980,1,0,0
1980,0,0,0
1980,1,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,2,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,1,0,0
1980,0,0,0
1980,2,0,0
1980,1,0,0
1980,2,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,0,0,0
1980,0,0,0
1980,1,2,0
1980,2,0,0
1980,1,0,0
1980,1,0,0
1980,0,0,0
1980,1,0,0
1980,1,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,2,0,0
1980,1,0,0
1980,1,0,1
1980,1,3,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,0,0,0
1980,1,0,0
1980,0,0,0
1980,1,0,0
1980,2,0,0
1980,2,1,0
1980,1,0,0
1980,1,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,1,0,0
1980,1,0,0
1980,2,7,0
1980,0,0,0
1980,1,0,0
1980,1,5,0
1980,1,0,0
1980,1,0,0
1980,0,0,0
1980,0,0,0
1980,1,4,0
1980,2,0,0
1980,2,0,0
1980,1,3,0
1980,2,5,0
1980,2,0,0
1980,3,16,1
1980,2,6,0
1980,2,4,0
1980,0,1,0
1980,1,15,0
1980,4,0,0
1980,1,0,0
1980,1,1,0
1980,1,0,0
1980,1,3,0
1980,1,0,0
1980,4,140,0
1980,2,0,0
1980,3,19,0
1980,3,15,0
1980,3,4,0
1980,1,0,0
1980,2,0,0
1980,0,0,0
1980,3,25,1
1980,1,5,0
1980,3,40,1
1980,1,0,0
1980,4,110,3
1980,2,18,0
1980,1,2,0
1980,0,0,0
1980,0,0,0
1980,1,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,1,0,0
1980,0,0,0
1980,0,0,0
1980,1,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,1,0,0
1980,0,0,0
1980,0,0,0
1980,1,0,0
1980,0,0,0
1980,0,0,0
1980,2,0,0
1980,1,0,0
1980,2,0,0
1980,3,1,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,1,0,0
1980,2,0,0
1980,1,0,0
1980,3,0,0
1980,2,0,0
1980,1,0,0
1980,1,0,0
1980,0,0,0
1980,1,0,0
1980,1,0,0
1980,1,2,0
1980,1,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,1,0,0
1980,2,0,0
1980,1,0,0
1980,1,0,0
1980,0,0,0
1980,2,0,0
1980,1,1,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,2,0,0
1980,2,5,1
1980,2,0,0
1980,3,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,0,0,0
1980,1,0,0
1980,0,0,0
1980,1,0,0
1980,1,2,0
1980,1,0,0
1980,0,0,0
1980,2,0,0
1980,1,1,0
1980,1,0,0
1980,0,0,0
1980,1,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,1,0,0
1980,0,0,0
1980,1,0,0
1980,1,0,0
1980,0,0,0
1980,1,0,0
1980,1,3,0
1980,0,0,0
1980,1,0,0
1980,0,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,0,0,0
1980,0,0,0
1980,1,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,1,0,0
1980,2,0,0
1980,2,0,0
1980,2,0,0
1980,1,0,0
1980,1,0,0
1980,0,0,0
1980,0,0,0
1980,0,0,0
1980,1,0,0
1980,2,0,0
1980,0,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,2,1,0
1980,0,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,0,0,0
1980,1,0,0
1980,1,0,0
1980,1,0,0
1980,2,1,0
1980,1,0,0
